artist,artist_mbid,album,album_mbid,track,track_mbid,timestamp,datetime,track_id,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,key,loudness,mode
Drake,,If You're Reading This It's Too Late,26d2002d-cd52-4774-88f2-7ee6d4f53503,Used To,39d86716-fda0-4561-911e-0947716ed3ed,1697799657,2023-10-20 13:00:57,63p3Slj0shAFP0Q7dQetj5,0.926,0.427,0.105,0.0703,0.000337,0.0818,0.304,96.025,268480,4,10,-7.584,0
Drake,,If You're Reading This It's Too Late,26d2002d-cd52-4774-88f2-7ee6d4f53503,Wednesday Night Interlude,,1697799446,2023-10-20 12:57:26,6oLHyWvmk6bKrA91EIYZBp,0.312,0.466,0.0509,0.729,7.34e-06,0.215,0.195,135.44,212280,4,9,-8.163,0
Drake,,If You're Reading This It's Too Late,26d2002d-cd52-4774-88f2-7ee6d4f53503,Preach,,1697799209,2023-10-20 12:53:29,1OHoBC4icbuNhpSxP400sv,0.605,0.51,0.423,0.165,8.8e-05,0.104,0.389,65.255,236973,4,11,-8.094,0
Drake,,If You're Reading This It's Too Late,26d2002d-cd52-4774-88f2-7ee6d4f53503,Star67,45fac124-0dcd-46a4-a556-922613e0e8b7,1697798914,2023-10-20 12:48:34,2mmUoyPxzbxehpfm1TpTRK,0.521,0.392,0.17,0.747,8.81e-06,0.198,0.166,91.939,294973,4,3,-7.88,1
Drake,,If You're Reading This It's Too Late,26d2002d-cd52-4774-88f2-7ee6d4f53503,6 God,211b815c-dd05-4705-b7f7-546c2b896c10,1697798147,2023-10-20 12:35:47,3a8tAZFJxlmBwOtrf5L1oC,0.868,0.623,0.101,0.0249,0.0,0.125,0.498,105.446,180667,4,2,-8.595,1
Drake,,If You're Reading This It's Too Late,26d2002d-cd52-4774-88f2-7ee6d4f53503,Madonna,f5b3a2dd-8a9c-4924-8ab5-d0220f8ddc07,1697797969,2023-10-20 12:32:49,4v7SAP4KD96BFLWiCd1vF0,0.905,0.492,0.0595,0.0149,3.77e-05,0.371,0.142,110.017,177840,4,2,-8.598,1
Drake,,If You're Reading This It's Too Late,26d2002d-cd52-4774-88f2-7ee6d4f53503,No Tellin',017d0a3d-1099-42c4-9a36-bc1284a9c1cd,1697797658,2023-10-20 12:27:38,2durxb17bXcmQJHSt8JAdO,0.823,0.467,0.301,0.543,1.06e-06,0.135,0.618,95.026,310933,4,0,-10.394,0
Drake,,If You're Reading This It's Too Late,26d2002d-cd52-4774-88f2-7ee6d4f53503,Know Yourself,47da39e6-4447-4e66-a020-e05f3cb03fc4,1697797110,2023-10-20 12:18:30,5InOp6q2vvx0fShv3bzFLZ,0.72,0.412,0.223,0.196,0.0,0.342,0.179,114.408,275840,4,11,-8.687,0
Drake,,If You're Reading This It's Too Late,26d2002d-cd52-4774-88f2-7ee6d4f53503,10 Bands,07acd6dc-d643-43b6-a527-5a2b3f941360,1697796932,2023-10-20 12:15:32,12d5QFwzh60IIHlsSnAvps,0.825,0.756,0.383,0.265,2.15e-06,0.0762,0.888,172.938,177733,4,11,-3.687,0
Drake,,If You're Reading This It's Too Late,26d2002d-cd52-4774-88f2-7ee6d4f53503,Energy,de00182e-daf7-4780-b2f2-fa2b0032f4b7,1697796750,2023-10-20 12:12:30,79XrkTOfV1AqySNjVlygpW,0.747,0.571,0.478,0.38,0.0,0.534,0.553,172.104,181933,4,11,-7.916,1
Drake,,If You're Reading This It's Too Late,26d2002d-cd52-4774-88f2-7ee6d4f53503,Legend,3de31d49-94e4-4a9b-859e-109735681c7d,1697796509,2023-10-20 12:08:29,1ID1QFSNNxi0hiZCNcwjUC,0.714,0.563,0.0723,0.0266,0.0,0.0776,0.31,100.091,241853,4,1,-7.574,1
IDLES,be465d4f-c28d-4ba1-94ab-ebaada7db8af,Dancer,8e8b23ae-ec73-4d50-8e1f-28c85b686edc,Dancer,4a041989-3240-45c2-8b12-aa1cb1603266,1697796213,2023-10-20 12:03:33,2F7dO7OCqrxff66epaNPEU,0.601,0.851,0.0424,0.00798,2.84e-05,0.318,0.6,141.155,189493,4,3,-6.391,0
Chad VanGaalen,d5c5c11b-153d-4f28-9525-db5ec1bfe0ad,Soft Airplane,3e7f1846-7df8-3268-a5cd-d8b85e3c38a2,Bare Feet on Wet Griptape,557f5667-5da7-3c5d-8d24-abb6f1d8efa4,1697796062,2023-10-20 12:01:02,1hpdaYX1zGSof9WQV5K21t,0.643,0.914,0.0394,0.249,0.362,0.0948,0.673,130.386,150333,4,0,-6.079,1
The White Stripes,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,De Stijl,0b26887a-f293-3c3d-a53a-f3cc26d619a7,You're Pretty Good Looking (For a Girl),4a598e5a-a254-49b4-b29e-65288c8253ac,1697795952,2023-10-20 11:59:12,5OjQHOLMSzm9gkcIhtsgMO,0.475,0.855,0.0532,0.701,1.54e-05,0.0723,0.875,116.787,109720,1,11,-5.666,1
Plumtree,e68e96fa-e50d-4e0e-83bc-086bdef68634,Predicts the Future,7325b9ed-7214-4e31-95a5-f73c894453bc,Scott Pilgrim,4bc2866b-ef14-4730-b6e3-50f1b290c487,1697795634,2023-10-20 11:53:54,7L4AofQZoGr4mVrjB6MyfZ,0.522,0.798,0.0489,0.000941,0.000642,0.284,0.732,114.785,184387,4,4,-8.884,1
Plumtree,e68e96fa-e50d-4e0e-83bc-086bdef68634,Predicts the Future,7325b9ed-7214-4e31-95a5-f73c894453bc,Scott Pilgrim,4bc2866b-ef14-4730-b6e3-50f1b290c487,1697795507,2023-10-20 11:51:47,7L4AofQZoGr4mVrjB6MyfZ,0.522,0.798,0.0489,0.000941,0.000642,0.284,0.732,114.785,184387,4,4,-8.884,1
Sinéad O'Connor,c78a77fa-507c-4c07-947a-0355029453bd,Lion and the Cobra,,Mandinka,73a22d72-7995-4b3d-a184-75d82912acc2,1697795278,2023-10-20 11:47:58,4x4e63yL8r7tOFcZ0n6KHe,0.618,0.77,0.0404,0.0285,2.51e-06,0.0862,0.866,130.121,227653,4,9,-8.425,1
Fontaines D.C.,fd87acc7-e0a0-4a45-bc2a-d2ab5c10be68,Dogrel,25e2b050-d1b4-468f-b4fd-4948ca49eae4,Boys in the Better Land,22c08790-d101-4a94-b19b-862266abcae5,1697794978,2023-10-20 11:42:58,2dxXKqqpSV4eCgPxC6t8mn,0.39,0.972,0.0744,0.000287,2.32e-05,0.348,0.592,177.0,300116,4,9,-5.023,1
Squid,,Houseplants,,Houseplants,b61f1a03-4af9-431c-af9d-091d3248491e,1697794720,2023-10-20 11:38:40,5mWlyBpAyIpP1lI1AXjln4,0.37,0.968,0.106,0.00597,2.74e-05,0.162,0.452,165.52,258130,4,2,-4.84,1
America,34cf95c7-4be9-4efd-a48a-c2ea4a0bb114,Homecoming,11db89b1-2def-3b88-9a1e-86e0738af363,Ventura Highway,,1697794507,2023-10-20 11:35:07,4IU1RL4BKvFyXtbTwaHAvW,0.673,0.581,0.029,0.223,0.000206,0.063,0.818,130.771,211387,4,2,-10.205,1
The Waitresses,8acd46ce-3c10-402e-9ede-676b31c837cb,Wasn't Tomorrow Wonderful?,31276905-aa31-4b74-a7c4-bbed33777b97,I Know What Boys Like,a98100f5-0602-4f03-8368-d99ac9f2e758,1697794313,2023-10-20 11:31:53,7DHURI0yVkwwupVn9lKBrL,0.695,0.781,0.0918,0.122,0.0,0.0481,0.708,104.168,191213,4,11,-9.775,1
Jaco Pastorius,46a6fac0-2e14-4214-b08e-3bdb1cffa5aa,Jaco Pastorius,084cca4f-3746-4d49-b3af-d81d0917087b,"Come On, Come Over",08a745a7-4df7-4357-a663-12c797226155,1697793979,2023-10-20 11:26:19,4RflGBhUpxjrs2fMJD0QVX,0.688,0.72,0.0449,0.564,0.000744,0.0464,0.96,109.516,233200,4,7,-10.796,1
Wreckless Eric,b80f2162-c04e-400d-bc5f-124eacbd9fd2,Wreckless Eric,673bca55-8875-4dfd-9f0d-4f5b4f9ec37e,Whole Wide World,c066f686-53c3-4980-ba20-e65940eb02fd,1697793550,2023-10-20 11:19:10,4AHU8QRdwCUWxPC53cw4Hh,0.752,0.54,0.0768,0.561,0.000155,0.0919,0.882,114.217,172733,4,5,-8.986,1
The Unicorns,603c5f9f-492a-4f21-9d6f-1642a5dbea2d,Who Will Cut Our Hair When We're Gone? (Remastered),,Tuff Ghost,7ce8388e-71f9-4891-ad3f-536126833409,1697793313,2023-10-20 11:15:13,2lDYt2Xa9Ey3HXyOd59MZt,0.54,0.624,0.124,0.15,0.0333,0.0862,0.368,144.427,176993,4,9,-7.147,1
The Flaming Lips,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,Yoshimi Battles the Pink Robots,0a3b65fb-b4dc-411c-b448-d89851ed7c12,"Yoshimi Battles The Pink Robots, Pt. 2",,1697793136,2023-10-20 11:12:16,1tCf9F4e0V7oIP7oPbm5rr,0.539,0.872,0.273,0.000702,0.583,0.711,0.424,180.037,177653,4,7,-5.627,1
The Flaming Lips,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,Yoshimi Battles the Pink Robots,0a3b65fb-b4dc-411c-b448-d89851ed7c12,"Yoshimi Battles The Pink Robots, Pt. 2",,1697793021,2023-10-20 11:10:21,1tCf9F4e0V7oIP7oPbm5rr,0.539,0.872,0.273,0.000702,0.583,0.711,0.424,180.037,177653,4,7,-5.627,1
Electric Six,,Fire,493d4ea4-dfe1-4aa7-9140-e2ffb010b6c5,Danger! High Voltage - Soulchild Radio Mix,,1697792806,2023-10-20 11:06:46,2VHfyWLlvCvbkIqtS5tqt3,0.66,0.698,0.0302,1.92e-05,0.166,0.0517,0.511,123.005,214600,4,11,-4.722,0
Shuggie Otis,ff9542ca-7859-4db2-8796-c1e3c39b9c0a,Freedom Flight,1663cc2b-90a1-478b-930b-9398968800c7,Strawberry Letter 23,6e323cdc-52c5-4f91-9630-71f8ce6d4573,1697792566,2023-10-20 11:02:46,4W8IEREeLldaSQyGXcZQ2I,0.519,0.483,0.0277,0.139,0.000218,0.365,0.772,171.028,239907,4,9,-12.795,0
Tom Waits,,Bone Machine (2023 Remaster),,Goin' Out West - 2023 Remaster,,1697792366,2023-10-20 10:59:26,2scagq6TX4bKXQ5tXPXiqR,0.721,0.584,0.0986,0.75,0.402,0.209,0.54,129.464,199360,4,8,-13.753,1
ZelooperZ,47135429-ed7c-4b08-a30c-f0e66777ec47,Dyn-o-mite,b9e29567-e559-42b2-ae58-6d3c27b4ab5a,Easter Sunday,,1697792242,2023-10-20 10:57:22,5aDZOMeCa6VuKJSENFsuGx,0.38,0.723,0.34,0.0774,2.52e-06,0.92,0.804,143.285,122737,4,1,-9.608,0
Stereolab,f1df0431-9250-4ec8-95d8-f19ce7cf7fb6,Transient Random-Noise Bursts with Announcements,429686a7-c19d-4d25-8016-164212681cc8,Pack Yr Romantic Mind,f9178fef-6f4b-4c56-b4a1-6bbc2080c4d6,1697791935,2023-10-20 10:52:15,4CxKeyGN8tyBf04mYx4GgC,0.525,0.359,0.0274,0.026,0.769,0.0997,0.761,133.71,306133,4,7,-15.682,1
Mazzy Star,c48d4327-8122-4286-af66-05e1ee6ac4d8,She Hangs Brightly,20a7bedb-ff1e-3713-a55e-390f43180824,Halah,0250f677-0f67-4a15-806d-59cdcd18f626,1697791740,2023-10-20 10:49:00,6JuEshIRliNXRU1LXctRjZ,0.622,0.448,0.0265,0.23,0.0,0.102,0.553,106.085,196227,4,0,-10.709,1
Mick Harvey,633ec771-1192-4a63-9e19-2ee6a29d1d22,Two of Diamonds,39179293-13af-457b-86f8-5aa593cb280b,Out of Time Man,719d5152-8bdf-3cb5-8944-64b8d1ba9988,1697791561,2023-10-20 10:46:01,3nFoPHJR1BOSrTl6jKIl1a,0.464,0.648,0.0407,0.0942,0.000145,0.0878,0.607,133.998,177440,4,0,-8.401,1
Billy Woods,f30fea51-fa9c-4067-bc49-fc43236e89ba,Hiding Places,f6794b6d-85b2-4c81-92dc-da3fda5497c1,Spongebob,,1697791327,2023-10-20 10:42:07,1OPeLwCz1MqeRITVzNy2Qw,0.704,0.498,0.392,0.573,0.000295,0.108,0.286,112.307,232947,4,4,-11.719,0
Le Tigre,2d67239c-aa40-4ad5-a807-9052b66857a6,Le Tigre,233b7916-ae58-3278-9907-f3b591390651,Hot Topic,264930ed-1dc4-42cf-a7f7-54058a2b0229,1697791102,2023-10-20 10:38:22,4otN5ZboeohAAAXaGnLCIH,0.728,0.942,0.0885,0.00423,3.24e-06,0.146,0.785,132.99,224667,4,6,-4.036,0
The Jim Carroll Band,52a18067-8b97-4422-8360-e068864e1cd6,Catholic Boy,3ec97765-5716-42b4-b9c6-94a1c5bc7d1c,People Who Died,bdf274eb-5725-48f1-a4e2-659ba5ba7134,1697790802,2023-10-20 10:33:22,5mcaY65WhtzFk1TFRGY6kY,0.315,0.628,0.0725,0.0893,0.000663,0.109,0.931,190.668,299640,4,5,-11.904,0
Romeo Void,70693ef1-2d81-4b35-a483-bd78553db176,"Warm, In Your Coat",c2294dec-ac97-40c3-adbd-69ee351ed9c0,Never Say Never,64b4dd7e-d15a-4ff0-95ca-0b334deeba04,1697790448,2023-10-20 10:27:28,02RkunUrCBLE5J6jY56QH3,0.601,0.789,0.0611,0.000596,0.104,0.248,0.923,156.459,353667,4,4,-8.73,1
Agent Orange,,Living In Darkness (30th Anniversary Edition),,Bloodstains - Original version,,1697790334,2023-10-20 10:25:34,5E47rKJbS74jyLZaSgb0kS,0.494,0.923,0.182,0.0962,0.0,0.128,0.577,176.216,113240,4,10,-7.69,0
Fugazi,233fc3f3-6de2-465c-985e-e721dbabbace,Instrument Soundtrack,c2b99ec3-2761-4874-bd22-8890ef358119,I'm So Tired,83362178-55f7-49d4-b6a4-267e6f2664c7,1697790216,2023-10-20 10:23:36,6JgHKt0WwdwlXIht6M0mqa,0.328,0.13,0.0307,0.892,0.0129,0.122,0.169,78.454,118933,4,6,-15.094,1
Tobacco,7d3996ec-e9e9-41ec-8f4d-e336f64fc7c6,Fucked Up Friends,29c864e5-28ca-3c24-af4d-21d8066c799a,Street Trash,bdb0d62f-e95d-4515-88d0-e3a123de226c,1697790100,2023-10-20 10:21:40,6eomWKQ9Wv5K9oP4ueEqcX,0.255,0.775,0.0667,0.0528,0.42,0.181,0.529,176.25,115067,4,10,-4.799,0
Czarface,66120159-5fe7-4cdb-8c9a-7ac68e393c6f,Super What?,,Break in the Action,,1697789949,2023-10-20 10:19:09,2SfE58UZe7Y3TVjozT1fPC,0.531,0.672,0.305,0.693,0.0,0.791,0.548,96.271,149613,4,7,-7.341,1
Fiona Apple,a9ee533f-8871-4f62-a6bb-91eb264abc90,When the Pawn...,,Fast as You Can,c78bb401-f76b-43f9-8624-df693da59c54,1697789285,2023-10-20 10:08:05,1UmmSKPdCtBuJsmbZG9G3u,0.46,0.772,0.0444,0.131,0.0412,0.0527,0.531,138.002,278267,4,0,-9.233,1
JPEGMAFIA,,OFFLINE!,1fd3b168-2e39-4630-ad16-6329a2c2712a,THOT'S PRAYER - OG MIX,,1697789159,2023-10-20 10:05:59,7JxRr2baHFCCHsAfNxgJz4,0.579,0.711,0.0955,0.208,0.0,0.35,0.405,123.906,193976,4,11,-5.725,1
Eagles of Death Metal,de11b037-d880-40e0-8901-0397c768c457,Heart On,0bfb1ff1-a34f-4224-8e90-674aaaa8ad6a,Wannabe in L.A.,0d35ef31-005d-4b9f-b1c7-8dcb2a194432,1697789151,2023-10-20 10:05:51,3B7mbMbbcuKdfWssAcyvG8,0.638,0.945,0.0463,0.259,0.152,0.0931,0.966,158.341,135853,4,5,-3.949,0
JPEGMAFIA,,OFFLINE!,1fd3b168-2e39-4630-ad16-6329a2c2712a,WHAT KINDA RAPPIN' IS THIS? - OFFLINE,,1697787719,2023-10-20 09:41:59,3x1BtwpOBgsXVPHG6nSkpm,0.345,0.839,0.337,0.364,0.0174,0.0933,0.361,136.592,189422,4,1,-2.81,1
JPEGMAFIA,c42e60f4-4520-4954-b6e4-82bbdf532c11,OFFLINE!,1fd3b168-2e39-4630-ad16-6329a2c2712a,HAZARD DUTY PAY!,dd0451ee-a1a1-4a5c-b00f-a7fe8c006243,1697787545,2023-10-20 09:39:05,5dLz8bhINeCWgppiUIcafp,0.609,0.952,0.169,0.0387,0.0,0.182,0.556,121.707,157169,4,8,0.919,1
JPEGMAFIA,c42e60f4-4520-4954-b6e4-82bbdf532c11,SCARING THE HOES,,Where Ya Get Ya Coke From?,,1697787305,2023-10-20 09:35:05,6XITRM4V1hVSQXw62diAoj,0.529,0.923,0.434,0.164,0.0,0.397,0.739,102.046,177549,4,7,-4.424,1
JPEGMAFIA,c42e60f4-4520-4954-b6e4-82bbdf532c11,SCARING THE HOES,,HOE (Heaven on Earth),,1697787102,2023-10-20 09:31:42,4vL0V5MjU3Y1syYtajWW4f,0.473,0.79,0.361,0.402,1.3e-06,0.365,0.68,100.082,203468,3,11,-3.29,1
JPEGMAFIA,c42e60f4-4520-4954-b6e4-82bbdf532c11,SCARING THE HOES,,God Loves You,,1697786943,2023-10-20 09:29:03,7y2EELtWhCaDU9A0vOYVHv,0.453,0.976,0.466,0.011,0.0,0.745,0.684,124.948,148533,4,1,1.325,1
JPEGMAFIA,c42e60f4-4520-4954-b6e4-82bbdf532c11,SCARING THE HOES,,Kingdom Hearts Key (ft. redveil),adbe532a-1d91-485d-9fab-9d9b3a32a570,1697786737,2023-10-20 09:25:37,0VA5FzFlysCcSG1IdOkhUb,0.343,0.946,0.183,0.0722,0.0,0.321,0.357,135.647,205520,4,6,-1.383,1
JPEGMAFIA,c42e60f4-4520-4954-b6e4-82bbdf532c11,SCARING THE HOES,,Orange Juice Jones,,1697786595,2023-10-20 09:23:15,6kRjMNfcKqzZIM46JiIEgZ,0.609,0.938,0.271,0.395,0.0,0.644,0.888,150.469,140800,4,6,-0.171,1
JPEGMAFIA,c42e60f4-4520-4954-b6e4-82bbdf532c11,SCARING THE HOES,,Shut Yo Bitch Ass Up / Muddy Waters,,1697786421,2023-10-20 09:20:21,2eZuFG3KSALN1BowCuSB1A,0.471,0.939,0.396,0.0134,5.3e-06,0.359,0.724,88.117,174700,4,1,-3.456,1
JPEGMAFIA,c42e60f4-4520-4954-b6e4-82bbdf532c11,SCARING THE HOES,,Burfict!,,1697786280,2023-10-20 09:18:00,5IZpEuLMO5lEmN1Rr008p8,0.592,0.976,0.378,0.134,0.0,0.122,0.749,137.864,141031,4,4,2.383,1
JPEGMAFIA,c42e60f4-4520-4954-b6e4-82bbdf532c11,SCARING THE HOES,,Fentanyl Tester,,1697786057,2023-10-20 09:14:17,4pfhCrRk6P2tMU2D0Mb2z5,0.721,0.963,0.377,0.318,0.0,0.917,0.868,158.563,157410,4,0,0.551,1
JPEGMAFIA,c42e60f4-4520-4954-b6e4-82bbdf532c11,SCARING THE HOES,,Garbage Pale Kids,,1697785888,2023-10-20 09:11:28,73pz1RTwUBpKO286c9zhzT,0.635,0.964,0.349,0.131,0.0,0.128,0.734,78.454,168107,4,1,1.665,1
JPEGMAFIA,c42e60f4-4520-4954-b6e4-82bbdf532c11,SCARING THE HOES,,Scaring The Hoes,,1697785747,2023-10-20 09:09:07,5L0QxWi5Jo4gjw4yHR0kP1,0.552,0.996,0.103,0.244,2.8e-06,0.362,0.689,133.058,142842,4,7,2.343,1
Mike,,Burning Desire,7ead2023-6770-4368-bb0d-b6dea497b249,98,4c57c1ac-82d6-441e-834e-f9562d0accc2,1697741660,2023-10-19 20:54:20,77DxLMO5W3r9kspNtkIj6R,0.427,0.815,0.0638,0.0434,0.0,0.697,0.621,89.437,79754,4,7,-5.046,1
Mike,,Burning Desire,7ead2023-6770-4368-bb0d-b6dea497b249,Do you Believe?,3e0ffe72-a10c-4a53-b14d-975ded458756,1697741660,2023-10-19 20:54:20,6oLYKcDq6k8Ht5U45qNuHm,0.466,0.689,0.295,0.0713,0.0,0.946,0.512,58.935,89353,4,7,-6.004,0
Mike,,Burning Desire,7ead2023-6770-4368-bb0d-b6dea497b249,98,4c57c1ac-82d6-441e-834e-f9562d0accc2,1697741580,2023-10-19 20:53:00,77DxLMO5W3r9kspNtkIj6R,0.427,0.815,0.0638,0.0434,0.0,0.697,0.621,89.437,79754,4,7,-5.046,1
Mike,,Burning Desire,7ead2023-6770-4368-bb0d-b6dea497b249,Billboards with Anuoluwapo “Sandra” Majekodunmi,,1697741454,2023-10-19 20:50:54,6jqIP3VaJvyfDydyP4ils6,0.318,0.832,0.252,0.127,0.0,0.952,0.389,143.432,126068,4,4,-6.173,1
Mike,,Burning Desire,7ead2023-6770-4368-bb0d-b6dea497b249,Set the Mood,0da6147a-027b-4a04-89af-1b256a35b2e7,1697741351,2023-10-19 20:49:11,48uAefi9v53sT1HbBfa7vD,0.449,0.814,0.0843,2.48e-05,0.0,0.462,0.509,147.002,102932,4,10,-7.203,0
Mike,,Burning Desire,7ead2023-6770-4368-bb0d-b6dea497b249,Zombie,afab2330-bf15-493d-a2ff-f8e81ffb719c,1697741258,2023-10-19 20:47:38,6gFCaZaCUx1XNg74pnZp3g,0.546,0.529,0.31,0.751,0.0868,0.167,0.41,156.176,93316,4,2,-11.498,1
Mike,,Burning Desire,7ead2023-6770-4368-bb0d-b6dea497b249,U think Maybe? - feat. Liv.e and Venna,,1697741109,2023-10-19 20:45:09,5NIcIBJp03ylKLAtJRTr6L,0.328,0.625,0.034,0.0159,1.45e-05,0.321,0.317,82.296,149872,4,7,-6.902,0
Mike,,Burning Desire,7ead2023-6770-4368-bb0d-b6dea497b249,REAL LOVE with fashionspitta,,1697741010,2023-10-19 20:43:30,3b2gES0K4mTYNdZQCoI8Pn,0.292,0.859,0.0778,0.0233,0.00524,0.159,0.521,95.158,97553,3,1,-4.465,1
Mike,,Burning Desire,7ead2023-6770-4368-bb0d-b6dea497b249,plz don’t cut my wings - feat. Earl Sweatshirt,,1697740792,2023-10-19 20:39:52,1ic7rjvkA5LzguZHZHAe6M,0.572,0.838,0.381,0.199,0.00335,0.112,0.23,131.966,218182,4,4,-4.174,0
Mike,,Burning Desire,7ead2023-6770-4368-bb0d-b6dea497b249,Snake Charm,0df554cd-df26-4684-a222-d9abeb62cc34,1697740709,2023-10-19 20:38:29,1ppCyBlqMuGXhjKHNbZ9vZ,0.497,0.721,0.213,0.707,0.0,0.468,0.96,83.363,83974,4,6,-7.046,1
Mike,,Burning Desire,7ead2023-6770-4368-bb0d-b6dea497b249,African Sex Freak Fantasy,4fefe7b6-3b05-495c-bcc3-43eb9594481b,1697740600,2023-10-19 20:36:40,0FZT0qyuxMaUZN6fAVDu5F,0.636,0.99,0.157,0.129,0.0375,0.223,0.751,177.033,108822,4,9,-3.799,0
Mike,,Burning Desire,7ead2023-6770-4368-bb0d-b6dea497b249,Zap!,54bf2bac-c983-46b0-947e-21ce3247970a,1697740466,2023-10-19 20:34:26,1n5rQXm41qTCX8zKj8dqOd,0.532,0.865,0.256,0.0502,0.0,0.718,0.515,82.984,134062,4,0,-6.581,1
Mike,,Burning Desire,7ead2023-6770-4368-bb0d-b6dea497b249,Dambe,0d47cb88-6bc1-4883-b115-7ed5b7db3c7c,1697736713,2023-10-19 19:31:53,7JiVzZvbjvJyOHleK5DhD3,0.593,0.537,0.473,0.127,0.333,0.6,0.911,65.965,19338,3,1,-12.203,1
Mike,,Burning Desire,7ead2023-6770-4368-bb0d-b6dea497b249,Intro with Klein,d3b5fedc-fe68-427b-a7a9-c555ac38f498,1697736614,2023-10-19 19:30:14,4UyasDsvceS7h8LZfBoayA,0.467,0.868,0.133,0.756,0.09,0.949,0.587,107.81,100102,3,1,-11.701,1
Brian Eno,,Taking Tiger Mountain (By Strategy) [2004 Remaster],,The True Wheel - 2004 Digital Remaster,,1697730435,2023-10-19 17:47:15,45LOQYuy2m5Ggpgkrzic8I,0.56,0.754,0.0398,0.47,0.0224,0.439,0.703,127.803,311187,4,11,-10.209,1
Sematary,8f4d9eb5-7b8f-4e7e-8c05-86cb211d7a7c,Rainbow Bridge 3,27379a20-8808-42f3-804b-723845b24481,Necromanser,ee44e3d8-f834-42c3-9ce4-06dc5cdc18ca,1697730317,2023-10-19 17:45:17,7vIk3u49yfU7KrJJjFEnOa,0.275,0.949,0.113,0.00111,0.0,0.388,0.298,73.008,222074,4,5,-0.175,1
Girl Talk,,Feed the Animals,27009645-6238-4783-90ec-6533f40bdf06,No Pause,8c2fcb1b-a49b-3e00-8c2e-0b6247c6b4e5,1697725066,2023-10-19 16:17:46,5WuLqgolua3xAHxOfBdxsA,0.845,0.764,0.156,0.0883,2.8e-05,0.309,0.596,105.008,192184,4,1,-7.247,1
"Tyler, the Creator",f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,IGOR,4603cee3-ece6-435c-b0b7-7d9eb1842d36,A BOY IS A GUN*,37b77990-3a29-45d7-9b58-9f150246c753,1697724833,2023-10-19 16:13:53,1nXZnTALNXiPlvXotqHm66,0.417,0.689,0.178,0.575,0.0,0.496,0.505,79.568,210253,4,2,-8.302,0
Pras,,Ghetto Supastar,636f19a5-5cf3-463b-b2e5-6edd7f5d0f04,Ghetto Supastar (That Is What You Are) (Feat. Ol' Dirty Bastard & Mýa),,1697724575,2023-10-19 16:09:35,31bf9SEOppLU6lQ85d8om6,0.818,0.653,0.204,0.0335,5.46e-06,0.22,0.533,99.931,261133,4,1,-8.396,1
Talk Talk,a74f43e4-50c4-4b19-a2ce-c05ce9bccb03,Laughing Stock,1d9d8be7-c5cf-4822-a7e9-55e665b6eb42,After The Flood,01f9c434-0562-3fe9-a2be-9c32d7694080,1697724113,2023-10-19 16:01:53,3brJgq1ZCpwsczQr4m2DG5,0.412,0.46,0.027,0.421,0.578,0.0981,0.11,89.374,566933,4,10,-14.746,1
David Bowie,5441c29d-3602-4898-b1a1-b77fa23b8e50,Blackstar,,I Can't Give Everything Away,a2fd44ce-0e32-4615-8bc3-32f80f58f55d,1697723782,2023-10-19 15:56:22,4iXSEbAYfD0G4bqTkQCfSn,0.496,0.931,0.0657,0.11,0.049,0.33,0.417,119.989,347280,4,5,-7.005,1
Dead Kennedys,37c78aeb-d196-42b5-b991-6afb4fc9bc2e,"Plastic Surgery Disasters/In God We Trust, Inc.",18d1c89e-a512-4012-8231-b98f3a72f568,Forest Fire,91a1c487-3b26-420f-a22f-5a638c35f853,1697723414,2023-10-19 15:50:14,7q3QfGCZGFTsOuDan8QS0Q,0.27,0.978,0.201,0.000162,0.0,0.15,0.419,141.692,142965,4,1,-4.823,0
Dead Kennedys,37c78aeb-d196-42b5-b991-6afb4fc9bc2e,"Plastic Surgery Disasters/In God We Trust, Inc.",18d1c89e-a512-4012-8231-b98f3a72f568,Terminal Preppie,3c44fccb-8f9c-33f5-96c3-131e411e2aa3,1697723302,2023-10-19 15:48:22,4J4EEk6I0JSfg2b3y1gYwc,0.359,0.988,0.216,0.00527,0.0,0.109,0.543,114.62,90302,4,5,-5.431,0
Dead Kennedys,37c78aeb-d196-42b5-b991-6afb4fc9bc2e,"Plastic Surgery Disasters/In God We Trust, Inc.",18d1c89e-a512-4012-8231-b98f3a72f568,Government Flu,0316205b-5509-3941-9c97-6b6dba787044,1697723178,2023-10-19 15:46:18,1PuMbKR2PHJ5jWW5aj1KzX,0.299,0.996,0.166,5.35e-05,0.0,0.402,0.155,140.714,124041,4,2,-4.905,1
Dead Kennedys,37c78aeb-d196-42b5-b991-6afb4fc9bc2e,Fresh Fruit For Rotting Vegetables (Expanded Edition),,Police Truck,751adafd-a849-43a9-8479-b7fe8621d072,1697722959,2023-10-19 15:42:39,6M4yg3BknyHmRnsvlkuHD5,0.207,0.967,0.0982,0.0627,6.32e-05,0.504,0.598,202.423,144973,4,4,-5.381,1
